Store Name,Category,Visitor Review Counts,Blog Review Counts,Address,Rating,Review Texts
서초양식당,양식,32,94,서울 서초구 서운로 226 서초오피스텔 1층 검정간판,4.53,"""특별한 메뉴가 있어요""; ""음식이 맛있어요""; ""특별한 날 가기 좋아요""; ""재료가 신선해요""; ""인테리어가 멋져요"""
이엘포레스트,이탈리아음식,615,92,서울 강남구 역삼로4길 16 성우스타우스오피스텔 B109호,N/A,"""음식이 맛있어요""; ""친절해요""; ""재료가 신선해요""; ""인테리어가 멋져요""; ""가성비가 좋아요"""
무지개수프,양식,275,117,서울 강남구 역삼로 145 우성빌딩 1층 101호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""혼밥하기 좋아요""; ""특별한 메뉴가 있어요""; ""친절해요"""
버거스캔들 서초역점,햄버거,39,9,서울 서초구 서운로 226 서초오피스텔 지하1층 6-2호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""혼밥하기 좋아요""; ""친절해요""; ""양이 많아요"""
스터번,"스테이크,립",929,308,서울 강남구 강남대로94길 70,4.64,"""음식이 맛있어요""; ""친절해요""; ""인테리어가 멋져요""; ""고기 질이 좋아요""; ""특별한 날 가기 좋아요"""
에그드랍 강남우성점,샌드위치,1408,68,서울 서초구 강남대로 321 1층 에그드랍 강남우성점,N/A,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""친절해요""; ""매장이 청결해요""; ""가성비가 좋아요"""
피자스쿨 역삼1동점,피자,123,9,서울 강남구 역삼로 145 우성빌딩,4.28,"""음식이 맛있어요""; ""가성비가 좋아요""; ""친절해요""; ""혼밥하기 좋아요""; ""특별한 메뉴가 있어요"""
도미노피자 역삼점,피자,604,67,서울 강남구 역삼로 146,4.45,"""음식이 맛있어요""; ""친절해요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""특별한 메뉴가 있어요"""
메리가든,양식,1407,904,서울 강남구 봉은사로 113 13층,4.36,"""뷰가 좋아요""; ""음식이 맛있어요""; ""인테리어가 멋져요""; ""특별한 날 가기 좋아요""; ""친절해요"""
프랭크버거 서초점,햄버거,656,75,서울 서초구 강남대로 321 대우디오빌프라임 109호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""혼밥하기 좋아요""; ""가성비가 좋아요""; ""친절해요"""
노브랜드버거 신논현역점,햄버거,2262,132,서울 서초구 사평대로 371 현철빌딩 1층,4.41,"""음식이 맛있어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""재료가 신선해요""; ""친절해요"""
버거킹 신논현역점,햄버거,6964,103,서울 강남구 봉은사로 105 1층,4.41,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""가성비가 좋아요""; ""매장이 넓어요""; ""친절해요"""
매드포갈릭 역삼점,이탈리아음식,942,239,서울 강남구 테헤란로 134 포스코타워 역삼 지하1층,4.43,"""음식이 맛있어요""; ""매장이 넓어요""; ""친절해요""; ""단체모임 하기 좋아요""; ""재료가 신선해요"""
써브웨이 강남우성점,샌드위치,1787,119,서울 강남구 강남대로66길 6 1층,4.19,"""음식이 맛있어요""; ""재료가 신선해요""; ""혼밥하기 좋아요""; ""가성비가 좋아요""; ""친절해요"""
피자알볼로 역삼직영점,피자,653,94,서울 강남구 역삼로 148 굿잡빌딩 1층,4.35,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""가성비가 좋아요""; ""양이 많아요"""
리나스 강남,샌드위치,367,62,서울 강남구 강남대로 318 (역삼동) 1층 리나스,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""매장이 청결해요""; ""혼밥하기 좋아요"""
써니테르,샌드위치,807,179,서울 강남구 테헤란로19길 15 1층,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""인테리어가 멋져요""; ""친절해요""; ""특별한 메뉴가 있어요"""
캘리포니아,양식,12,N/A,"서울 서초구 사평대로 349 서초빌딩 109, 110호",N/A,"""음식이 맛있어요""; ""친절해요""; ""기본 안주가 좋아요""; ""술이 다양해요""; ""특별한 메뉴가 있어요"""
명동피자 신논현점,피자,766,282,서울 서초구 강남대로79길 36,4.31,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""인테리어가 멋져요""; ""매장이 청결해요"""
바리에가타 신논현,이탈리아음식,794,636,"서울 서초구 사평대로55길 37 1층, 2층",N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요""; ""대화하기 좋아요"""
스파게티스토리 반포IC점,스파게티스토리,281,60,서울 서초구 사평대로 349 서초빌딩 1F,4.24,"""음식이 맛있어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""양이 많아요""; ""친절해요"""
어반버거,햄버거,208,38,서울 서초구 사평대로57길 11 1층,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""혼밥하기 좋아요""; ""매장이 청결해요""; ""친절해요"""
부르,양식,186,352,서울 강남구 봉은사로 151 1층,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""재료가 신선해요"""
카사데타코 신논현점,"멕시코,남미음식",195,123,서울 강남구 봉은사로1길 8 지하1층,N/A,"""음식이 맛있어요""; ""매장이 넓어요""; ""친절해요""; ""재료가 신선해요""; ""인테리어가 멋져요"""
백종원의 빽보이피자 신논현역점,피자,94,21,서울 서초구 사평대로55길 18 1층,N/A,"""음식이 맛있어요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""친절해요""; ""특별한 메뉴가 있어요"""
조선파스타 역삼직영점,"스파게티,파스타전문",357,394,서울 강남구 논현로71길 25 비드52빌딩 1층,N/A,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""가성비가 좋아요""; ""재료가 신선해요"""
아메리칸피자 강남논현점,피자,45,32,서울 강남구 강남대로114길 20 1층,N/A,"""음식이 맛있어요""; ""양이 많아요""; ""재료가 신선해요""; ""친절해요""; ""특별한 메뉴가 있어요"""
드리머스키친,양식,N/A,1,서울 서초구 강남대로79길 48 102호 드리머스키친,N/A,
탐나는피자 강남점,피자,1,N/A,서울 강남구 역삼로17길 17 1층 101호,N/A,
빅스타피자 논현점,피자,5,18,서울 강남구 봉은사로7길 13 1층 빅스타피자 논현점,N/A,
고급양식 역삼점,양식,20,75,서울 강남구 테헤란로26길 14 지하 2층 102호 고급양식,N/A,"""음식이 맛있어요""; ""양이 많아요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""뷰가 좋아요"""
빌즈 강남,양식,2900,1520,서울 강남구 테헤란로 142 아크플레이스 2층,4.39,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""매장이 넓어요""; ""특별한 메뉴가 있어요""; ""매장이 청결해요"""
스파게티스토리 역삼역점,스파게티스토리,525,78,서울 강남구 논현로95길 30 1층 스파게티스토리 역삼역점,4.49,"""음식이 맛있어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""친절해요""; ""양이 많아요"""
배러샐러드,양식,2,7,서울 강남구 강남대로114길 20 지하1층 8호,N/A,
라뜰리에 이은,프랑스음식,4,1,서울 강남구 봉은사로13길 11 3층,N/A,
모터시티 역삼점,피자,173,302,서울 강남구 테헤란로 142,4.35,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""매장이 청결해요""; ""재료가 신선해요"""
스노우구스,이탈리아음식,1,N/A,서울 강남구 봉은사로 143,N/A,
잇풀,샌드위치,128,6,서울 강남구 도곡로1길 14 1층 113호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""혼밥하기 좋아요""; ""가성비가 좋아요"""
JAM Fry Kitchen 잼 프라이 키친,햄버거,N/A,N/A,서울 강남구 강남대로114길 20 지하1층 8호(논현동),N/A,
알타쿠치나 by 녁,양식,160,308,서울 강남구 테헤란로21길 25 1층,4.37,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""인테리어가 멋져요""; ""특별한 날 가기 좋아요""; ""친절해요"""
카페플랫,브런치,208,16,서울 강남구 논현로95길 29-13 1층,4.27,"""커피가 맛있어요""; ""친절해요""; ""음료가 맛있어요""; ""디저트가 맛있어요""; ""매장이 청결해요"""
듀크버거,햄버거,176,56,서울 강남구 도곡로17길 29 1층,4.59,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""인테리어가 멋져요""; ""혼밥하기 좋아요"""
스매쉬치즈버거,햄버거,690,152,서울 강남구 강남대로94길 89 스매쉬치즈버거,4.64,"""음식이 맛있어요""; ""재료가 신선해요""; ""혼밥하기 좋아요""; ""특별한 메뉴가 있어요""; ""양이 많아요"""
맥도날드 서초뱅뱅점,햄버거,8228,229,서울 서초구 강남대로 305 서초현대렉시온,4.42,"""음식이 맛있어요""; ""매장이 넓어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""친절해요"""
샌드위치히어로,샌드위치,133,2,서울 강남구 강남대로94길 89 샌드위치히어로,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""인테리어가 멋져요""; ""건강한 맛이에요""; ""혼밥하기 좋아요"""
필앤필버거 역삼본점,햄버거,59,28,서울 강남구 테헤란로 142 지상1층,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""인테리어가 멋져요""; ""혼밥하기 좋아요"""
르파크,양식,N/A,5,서울 강남구 테헤란로22길 10,N/A,
스페보,이탈리아음식,176,646,서울 강남구 논현로81길 13 1층,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요"""
MEAL LAB,샌드위치,20,6,서울 서초구 강남대로 305 현대렉시온 B108호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""특별한 메뉴가 있어요""; ""친절해요"""
리즈스테이크갤러리,"스테이크,립",2,N/A,서울 강남구 강남대로94길 86,N/A,
옐로우피자 논현점,피자,53,21,서울 강남구 논현로111길 36 승운빌딩 1층 101호,4.7,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""양이 많아요""; ""가성비가 좋아요"""
로쿄 신논현,양식,372,1021,서울 강남구 강남대로120길 13 지하1층,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요""; ""친절해요"""
호텔 카푸치노 레스토랑 핫이슈,이탈리아음식,61,190,서울 강남구 봉은사로 155 호텔카푸치노 17F,4.18,"""음식이 맛있어요""; ""뷰가 좋아요""; ""인테리어가 멋져요""; ""친절해요""; ""가성비가 좋아요"""
도시피자 강남점,피자,66,8,서울 강남구 도곡로17길 29 2층,N/A,"""음식이 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""혼밥하기 좋아요"""
비놀릭스위트,양식,50,2,서울 강남구 도곡로7길 8 지하1층,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""단체모임 하기 좋아요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요"""
라망드쉐프,이탈리아음식,316,107,서울 강남구 강남대로62길 18 맥산빌딩 1층,4.46,"""음식이 맛있어요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""아늑해요""; ""재료가 신선해요"""
지구테이블 역삼점,이탈리아음식,45,43,서울 강남구 역삼로17길 33 1층,N/A,"""음식이 맛있어요""; ""가성비가 좋아요""; ""매장이 청결해요""; ""재료가 신선해요""; ""친절해요"""
비네트,이탈리아음식,91,127,서울 강남구 도곡로11길 10 1층 비네트,N/A,"""음식이 맛있어요""; ""친절해요""; ""특별한 날 가기 좋아요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요"""
심플레서피,샌드위치,64,163,서울 서초구 서초대로 357 1층 105호,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""재료가 신선해요""; ""매장이 청결해요""; ""친절해요"""
호텔카푸치노 시그니처 도시락,샌드위치,329,125,서울 강남구 봉은사로 155 1F,4.62,"""음식이 맛있어요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""특별한 메뉴가 있어요""; ""친절해요"""
큐뮬러스,샌드위치,405,363,서울 서초구 강남대로 299 1층 큐뮬러스,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""인테리어가 멋져요"""
멜팅피자,피자,328,165,서울 강남구 강남대로62길 22 1층 102호,4.97,"""음식이 맛있어요""; ""친절해요""; ""양이 많아요""; ""재료가 신선해요""; ""가성비가 좋아요"""
밀랩,샌드위치,7,N/A,서울 서초구 강남대로 305 (서초동) b106호,N/A,
피자헛 강남역삼점,피자,334,34,서울 강남구 강남대로62길 38,4.35,"""음식이 맛있어요""; ""친절해요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""특별한 메뉴가 있어요"""
프랭크버거 반포신논현점,햄버거,117,12,서울 서초구 강남대로83길 34 1층,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""가성비가 좋아요""; ""매장이 청결해요"""
피자나라치킨공주 강남논현점,피자,257,17,서울 강남구 강남대로120길 62,4.46,"""음식이 맛있어요""; ""가성비가 좋아요""; ""친절해요""; ""양이 많아요""; ""재료가 신선해요"""
바스버거 역삼직영점,햄버거,1531,633,서울 강남구 테헤란로26길 10 성보빌딩 지하1층,4.5,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""인테리어가 멋져요""; ""혼밥하기 좋아요"""
우기파스타,양식,1,2,서울 서초구 서초대로 350 지하1층 주방22호,N/A,
해머스 서초직영점,샌드위치,N/A,N/A,서울 서초구 서초대로 350 지하층 101호 주방3호,N/A,
라운지7485,양식,6,1,서울 강남구 봉은사로1길 38 3층,N/A,
에이프릴마켓 논현점,햄버거,2,2,서울 강남구 논현로111길 22,N/A,
37.5 서초 교대점,브런치,1258,71,서울 서초구 서초대로 347 서초크로바타워 102호,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""매장이 청결해요""; ""재료가 신선해요""; ""매장이 넓어요"""
패티드,양식,190,269,서울 강남구 강남대로122길 56 2층,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""친절해요""; ""매장이 청결해요""; ""특별한 메뉴가 있어요"""
믹존스피자,피자,2,3,서울 강남구 역삼로17길 64 역삼동A4스페이스,N/A,
서울빠니노,샌드위치,N/A,1,서울 서초구 서초대로 350 지하1층 6호,N/A,
피자공감,피자,29,2,서울 강남구 봉은사로7길 38,N/A,"""음식이 맛있어요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""친절해요""; ""양이 많아요"""
플레어비 역삼GFC몰점,브런치,415,111,서울 강남구 테헤란로 152 지하1층,4.46,"""음식이 맛있어요""; ""친절해요""; ""매장이 청결해요""; ""커피가 맛있어요""; ""빵이 맛있어요"""
리암앤노아스 보데가,샌드위치,23,5,서울 강남구 테헤란로25길 36 1층 104호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""혼밥하기 좋아요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요"""
파스타딜리 강남서초점,양식,22,N/A,서울 서초구 서초대로 350 지하1층 101호 주방4호,N/A,"""음식이 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""양이 많아요""; ""주차하기 편해요"""
경성버거,햄버거,119,44,서울 서초구 강남대로85길 21-8 1층,4.61,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""혼밥하기 좋아요"""
퍼스 서초교대점,양식,300,49,서울 서초구 서초대로 347 B101,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""혼밥하기 좋아요""; ""매장이 청결해요""; ""친절해요"""
질할브로스 역삼점,양식,484,69,서울 강남구 테헤란로 151 지하 1층,4.37,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""재료가 신선해요""; ""양이 많아요""; ""특별한 메뉴가 있어요"""
도미노피자 서초점,피자,644,29,서울 서초구 사임당로 115,4.47,"""음식이 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""매장이 청결해요"""
렌위치 역삼GFC점,샌드위치,386,33,서울 강남구 테헤란로 152 강남파이낸스센터 지하2층 S22호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""매장이 넓어요""; ""혼밥하기 좋아요""; ""특별한 메뉴가 있어요"""
프랭크버거 역삼점,햄버거,26,9,서울 강남구 테헤란로25길 20 역삼현대벤쳐텔 201호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""가성비가 좋아요""; ""혼밥하기 좋아요"""
셰프 김태홍,프랑스음식,26,191,서울 서초구 사평대로55길 72 1층,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""양이 많아요""; ""건강한 맛이에요"""
맨리샐리델리,샌드위치,24,4,서울 강남구 논현로85길 5-7 1층,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""현지 맛에 가까워요"""
압구정샌드위치 서초직영점,샌드위치,12,N/A,서울 서초구 서초중앙로22길 108 1층 101호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""혼밥하기 좋아요""; ""매장이 청결해요"""
카페 피노사,"스테이크,립",18,3,서울 강남구 논현로101길 8 1층,3.83,
잭슨피자 서초점,피자,272,41,서울 서초구 서초대로 346 101호 잭슨피자 서초점,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""매장이 청결해요""; ""인테리어가 멋져요"""
루체라[Luce La],이탈리아음식,57,73,"서울 강남구 도곡로 160 다원빌딩 1층, B1층",N/A,"""음식이 맛있어요""; ""친절해요""; ""재료가 신선해요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요"""
쏭스핫도그 논현점,핫도그,100,6,서울 강남구 강남대로122길 50,4.52,"""음식이 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""특별한 메뉴가 있어요""; ""양이 많아요"""
KFC 역삼역,햄버거,2753,73,서울 강남구 논현로 509,4.23,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""가성비가 좋아요""; ""매장이 넓어요""; ""친절해요"""
스파게티스토리 논현점,스파게티스토리,313,81,서울 강남구 강남대로122길 52,4.46,"""음식이 맛있어요""; ""가성비가 좋아요""; ""친절해요""; ""혼밥하기 좋아요""; ""양이 많아요"""
피자스쿨 논현점,피자,204,19,서울 강남구 강남대로122길 41,4.27,"""음식이 맛있어요""; ""가성비가 좋아요""; ""친절해요""; ""재료가 신선해요""; ""양이 많아요"""
로얄파스타,양식,16,4,서울 강남구 논현로 507 지하1층 로얄파스타,N/A,"""음식이 맛있어요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""양이 많아요"""
버거킹 차병원사거리점,햄버거,4999,96,서울 강남구 봉은사로 179 H타워,4.36,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""가성비가 좋아요""; ""매장이 넓어요""; ""재료가 신선해요"""
바이투헤븐,햄버거,391,710,서울 강남구 논현로63길 16 . 122호,4.41,"""음식이 맛있어요""; ""재료가 신선해요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요""; ""친절해요"""
스파게티스토리,스파게티스토리,305,42,서울 강남구 논현로67길 11,4.35,"""음식이 맛있어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""친절해요""; ""양이 많아요"""
곰스603 논현본점,햄버거,1082,434,서울 강남구 논현로 613 1층,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""양이 많아요""; ""특별한 메뉴가 있어요""; ""친절해요"""
하루,양식,N/A,N/A,서울 강남구 논현로71길 5 지하1층,N/A,
미니멀리스트키친 이수부,양식,19,44,서울 강남구 논현로57길 38 102호,4.9,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 날 가기 좋아요""; ""특별한 메뉴가 있어요""; ""단체모임 하기 좋아요"""
라파스타앤모어,"스파게티,파스타전문",440,81,서울 서초구 사평대로57길 86 1층,4.74,"""음식이 맛있어요""; ""가성비가 좋아요""; ""친절해요""; ""혼밥하기 좋아요""; ""재료가 신선해요"""
노브랜드버거 역삼역점,햄버거,6647,487,서울 강남구 테헤란로 201 1층,4.44,"""음식이 맛있어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""매장이 넓어요""; ""재료가 신선해요"""
고메스테이크 역삼점,"스테이크,립",48,8,서울 강남구 도곡로 175 1층,4.32,"""음식이 맛있어요""; ""친절해요""; ""양이 많아요""; ""재료가 신선해요""; ""가성비가 좋아요"""
라이언 파스타,햄버거,1,N/A,서울 강남구 학동로2길 56,N/A,
로마옥 도곡,이탈리아음식,3521,1433,서울 강남구 강남대로48길 11 1층 로마옥,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""특별한 날 가기 좋아요"""
카페222 강남점,샌드위치,11,5,서울 강남구 봉은사로21길 63 103호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요""; ""친절해요"""
마릴린,양식,2,4,서울 강남구 논현로 528 지하2층,N/A,
지아니스나폴리 역삼 본점,이탈리아음식,1046,1119,서울 강남구 논현로94길 15 B1층,4.41,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요""; ""인테리어가 멋져요""; ""친절해요"""
곰스키친,햄버거,5,31,서울 강남구 논현로 613,N/A,
셀러,"스파게티,파스타전문",42,4,서울 강남구 논현로 333 지하1층,4.19,
피자헛 서초교대역점,피자,413,25,서울 서초구 서초대로 335 서흥빌딩 2층,4.46,"""음식이 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""양이 많아요"""
미치코서울,양식,37,23,서울 강남구 학동로2길 43 지상2층,N/A,"""친절해요""; ""인테리어가 멋져요""; ""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""특별한 날 가기 좋아요"""
루미노 다이닝바,양식,49,24,서울 서초구 사평대로55길 94 102호,N/A,"""음식이 맛있어요""; ""친절해요""; ""인테리어가 멋져요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요"""
펠리체,양식,N/A,1,서울 서초구 서초대로 338 프로비스타,N/A,
타운샌드위치 역삼점,샌드위치,330,105,서울 강남구 논현로74길 5 101호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""매장이 청결해요""; ""혼밥하기 좋아요"""
크라이치즈버거 양재역점,햄버거,4001,796,서울 서초구 강남대로41길 8 크라이치즈버거,4.55,"""음식이 맛있어요""; ""재료가 신선해요""; ""매장이 넓어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요"""
발리텍사스바베큐,"스테이크,립",14,4,서울 강남구 논현로 623 성지빌딩 1층 101호,N/A,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요""; ""친절해요""; ""혼밥하기 좋아요"""
비스티버거 반포직영점,햄버거,18,4,서울 서초구 사평대로55길 98-12,N/A,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""재료가 신선해요""; ""친절해요""; ""매장이 청결해요"""
브리즈,양식,374,180,서울 서초구 강남대로41길 15-19 1층 BREEZE,N/A,"""음식이 맛있어요""; ""친절해요""; ""인테리어가 멋져요""; ""재료가 신선해요""; ""매장이 청결해요"""
